5.3898	-0.69901	-157.40721
5.3998	-0.69899	-157.16945
5.4098	-0.69905	-156.67094
5.4198	-0.69896	-156.35348
5.4298	-0.69898	-157.27638
5.4398	-0.69896	-159.55611
5.4498	-0.69906	-159.6445
5.4598	-0.69905	-162.8343
5.461	-0.69896	-151.02579
5.4624	-0.699	-161.9394
5.4636	-0.699	-151.91245
5.4698	-0.69901	-162.37628
5.4708	-0.69901	-151.80409
5.4808	-0.69905	-155.27664
5.4908	-0.699	-157.53139
5.5008	-0.69904	-159.08196
5.5108	-0.69902	-155.09802
5.5208	-0.69899	-155.36983
5.5308	-0.69898	-155.6545
5.5408	-0.69899	-156.22564
5.5508	-0.69902	-157.5449
5.5608	-0.69899	-158.50965
5.5708	-0.69902	-160.66296
5.5808	-0.69898	-157.4919
5.5908	-0.69896	-156.81881
5.6008	-0.69903	-157.21245
5.6108	-0.69898	-156.38891
5.6208	-0.69902	-157.203
5.6308	-0.69903	-155.28862
5.6408	-0.69902	-154.0825
5.6508	-0.69897	-155.75539
5.6608	-0.69901	-157.46154
5.6708	-0.69899	-159.49655
5.6808	-0.699	-158.61922
5.6908	-0.69899	-155.89659
5.7008	-0.69901	-154.19765
5.7108	-0.699	-156.12802
5.7208	-0.69901	-154.24544
5.7308	-0.69898	-154.26906
5.7408	-0.69899	-156.74368
5.7508	-0.69899	-156.85174
5.7608	-0.699	-159.70024
5.7708	-0.69901	-156.98969
5.7808	-0.69899	-156.40451
5.7908	-0.699	-153.21483
5.8008	-0.699	-155.74359
5.8108	-0.699	-154.15894
5.8208	-0.69903	-156.48138
5.8308	-0.69897	-157.0024
5.8408	-0.69903	-154.24527
5.8508	-0.69901	-154.66031
5.8608	-0.69899	-156.10789
5.8708	-0.69899	-155.36689
5.8808	-0.69899	-155.5655
5.8908	-0.69899	-156.30098
5.9008	-0.69904	-155.51166
5.9108	-0.69905	-154.29372
5.9208	-0.69896	-153.04644
5.9308	-0.69902	-156.77945
5.9408	-0.69899	-157.40382
5.9508	-0.69901	-157.68053
5.9608	-0.69902	-155.17855
